municipio;estado;url_diario_eletronico
Centro do Guilherme;MA;https://cmcentrodoguilherme.ma.gov.br/diario-oficial
Tarauacá;AC;https://agencia.ac.gov.br/diario-oficial/
Centro Novo do Maranhão;MA;https://transparencia.cmcentronovo.ma.gov.br/diario-oficial
Xapuri;AC;https://agencia.ac.gov.br/diario-oficial/
Cidelândia;MA;https://www.cidelandia.ma.gov.br/diario-oficial
Plácido de Castro;AC;https://agencia.ac.gov.br/diario-oficial/
Conceição do Lago-Açu;MA;https://transparencia.conceicaodolagoacu.ma.gov.br/diario/
Senador Guiomard;AC;https://agencia.ac.gov.br/diario-oficial/
Davinópolis;MA;https://www.davinopolis.ma.gov.br/diario-oficial
Manoel Urbano;AC;https://agencia.ac.gov.br/diario-oficial/
Feira Nova do Maranhão;MA;https://transparencia.feiranovadomaranhao.ma.gov.br/diario-oficial/
Assis Brasil;AC;https://agencia.ac.gov.br/diario-oficial/
Fernando Falcão;MA;https://cmfernandofalcao.ma.gov.br/diario-oficial
Novo Horizonte do Sul;MS;https://www.spdo.ms.gov.br/diariodoe/
Formosa da Serra Negra;MA;https://formosadaserranegra.diariomunicipal.net.br/diario
Japorã;MS;https://ms.portaldatransparencia.com.br/prefeitura/japora/?pagina=dop
Governador Edison Lobão;MA;https://www.governadoredisonlobao.ma.gov.br/diario-oficial
Laguna Carapã;MS;https://lagunacarapa.ms.gov.br/publicacoesBuscar?type=1&year=&number=&name=
Governador Luiz Rocha;MA;https://governadorluizrocha.ma.gov.br/transparencia/diarios/
Angico;TO;https://www.angico.to.gov.br/diariooficial/
Governador Newton Bello;MA;https://governadornewtonbello.ma.gov.br/diario-oficial
Aragominas;TO;https://diariooficial.aragominas.to.gov.br/
Governador Nunes Freire;MA;https://transparencia.governadornunesfreire.ma.gov.br/diario/
Araguanã;TO;https://www.araguana.to.gov.br/diariooficial/
Igarapé do Meio;MA;https://transparencia.igarapedomeio.ma.gov.br/diario-oficial/
Cachoeirinha;TO;https://www.cachoeirinha.to.gov.br/diariooficial/
Itaipava do Grajaú;MA;https://transparencia.itaipava.ma.gov.br/diario/
Campos Lindos;TO;https://www.camposlindos.to.gov.br/diariooficial/
Itinga do Maranhão;MA;https://www.cmitinga.ma.gov.br/diariooficial/
Carmolândia;TO;https://carmolandia.diariooficialbr.com.br/
Carrasco Bonito;TO;https://diario.carrascobonito.to.gov.br/
Jenipapo dos Vieiras;MA;https://transparencia.jenipapodosvieiras.ma.gov.br/diario/
Darcinópolis;TO;https://www.darcinopolis.to.gov.br/diariooficial/
Junco do Maranhão;MA;https://transparencia.juncodomaranhao.ma.gov.br/diario/
Lagoa do Mato;MA;https://transparencia.lagoadomato.ma.gov.br/diario/
Maurilândia do Tocantins;TO;https://www.maurilandiadotocantins.to.leg.br/diario-oficial/
Lago dos Rodrigues;MA;https://transparencia.lagodosrodrigues.ma.gov.br/diario/
Palmeiras do Tocantins;TO;https://diariooficial.palmeirasdotocantins.to.gov.br/
Lagoa Grande do Maranhão;MA;https://transparencia.lagoagrandedomaranhao.ma.gov.br/diario/
Muricilândia;TO;https://www.muricilandia.to.gov.br/diariooficial/
Lajeado Novo;MA;https://lajeadonovo.ma.gov.br/diario-oficial
Palmeirante;TO;https://www.palmeirante.to.gov.br/diariooficial/
Maracaçumé;MA;https://www.maracacume.ma.gov.br/diariooficial.php
Marajá do Sena;MA;https://transparencia.marajadosena.ma.gov.br/diario/
Riachinho;TO;https://www.riachinho.to.gov.br/diariooficial/
Maranhãozinho;MA;https://www.maranhaozinho.ma.gov.br/publicacoes/Diario-Oficial_29
Santa Fé do Araguaia;TO;https://santafedoaraguaia.to.gov.br/diario-eletronico/
Matões do Norte;MA;https://www.matoesdonorte.ma.gov.br/leis.php
São Bento do Tocantins;TO;https://www.saobentodotocantins.to.gov.br/diariooficial/
Milagres do Maranhão;MA;https://app.tcema.tc.br/diario/
São Miguel do Tocantins;TO;https://saomigueldotocantins.to.gov.br/diariooficial/
Nova Colinas;MA;https://novacolinas.ma.gov.br/transparencia/dados-abertos
Novo Airão;AM;https://diariomunicipalaam.org.br/
Nova Olinda do Maranhão;MA;https://novacolinas.ma.gov.br/transparencia/dados-abertos
Anori;AM;https://diariomunicipalaam.org.br/
Olinda Nova do Maranhão;MA;https://olindanova.ma.gov.br/diario-oficial/
Atalaia do Norte;AM;https://diariomunicipalaam.org.br/
Paulino Neves;MA;https://camarapaulinoneves.ma.gov.br/transparencia/dados-abertos
Autazes;AM;https://diariomunicipalaam.org.br/
Pedro do Rosário;MA;https://transparencia.pedrodorosario.ma.gov.br/diario/
Barcelos;AM;https://diariomunicipalaam.org.br/
Peritoró;MA;https://peritoro.ma.gov.br/diario-oficial
Barreirinha;AM;https://diariomunicipalaam.org.br/
Porto Rico do Maranhão;MA;https://portorico.ma.gov.br/diario-oficial
Benjamin Constant;AM;https://diariomunicipalaam.org.br/
Presidente Médici;MA;https://cmpresidentemedici.ma.gov.br/diario-oficial
Boca do Acre;AM;https://diariomunicipalaam.org.br/
Presidente Sarney;MA;https://transparencia.presidentesarney.ma.gov.br/diario/
Borba;AM;https://diariomunicipalaam.org.br/
Raposa;MA;https://www.raposa.ma.gov.br/diario-oficial
Canutama;AM;https://diariomunicipalaam.org.br/
Ribamar Fiquene;MA;http://www.ribamarfiquene.ma.gov.br/diario-oficial
Carauari;AM;https://diariomunicipalaam.org.br/
Santa Filomena do Maranhão;MA;https://santafilomena.ma.gov.br/diario-oficial
Careiro;AM;https://diariomunicipalaam.org.br/
Santana do Maranhão;MA;https://santanadomaranhao.ma.gov.br/diario-oficial
Coari;AM;https://diariomunicipalaam.org.br/
Santo Amaro do Maranhão;MA;https://administracaopublica.com.br/downloads?n=01612671000176
Codajás;AM;https://diariomunicipalaam.org.br/
São Domingos do Azeitão;MA;https://saodomingosdoazeitao.ma.gov.br/diario-oficial
Eirunepé;AM;https://diariomunicipalaam.org.br/
São Francisco do Brejão;MA;https://www.saofranciscodobrejao.ma.gov.br/diario-oficial
Envira;AM;https://diariomunicipalaam.org.br/
São João do Carú;MA;https://saojoaodocaru.ma.gov.br/diario-oficial
Fonte Boa;AM;https://diariomunicipalaam.org.br/
São João do Paraíso;MA;https://www.saojoaodoparaiso.ma.gov.br/diario-oficial
Humaitá;AM;https://diariomunicipalaam.org.br/
São João do Soter;MA;https://saojoaodosoter.ma.gov.br/diario-oficial
Santa Isabel do Rio Negro;AM;https://diariomunicipalaam.org.br/
São José dos Basílios;MA;https://cmsaojosedosbasilios.ma.gov.br/diario-oficial
Ipixuna;AM;https://diariomunicipalaam.org.br/
São Pedro da Água Branca;MA;http://www.saopedrodaaguabranca.ma.gov.br/diario-oficial
Itacoatiara;AM;https://diariomunicipalaam.org.br/
São Pedro dos Crentes;MA;https://www.saopedrodoscrentes.ma.gov.br/diario-oficial
Itapiranga;AM;https://diariomunicipalaam.org.br/
São Raimundo do Doca Bezerra;MA;https://transparencia.cmsaoraimundododocabezerra.ma.gov.br/diario-oficial
Japurá;AM;https://diariomunicipalaam.org.br/
São Roberto;MA;https://saoroberto.ma.gov.br/diario-oficial
Juruá;AM;https://diariomunicipalaam.org.br/
Satubinha;MA;https://transparencia.satubinha.ma.gov.br/diario/
Jutaí;AM;https://diariomunicipalaam.org.br/
Senador Alexandre Costa;MA;https://senadoralexandrecosta.ma.gov.br/diario-oficial
Lábrea;AM;https://diariomunicipalaam.org.br/
Senador La Rocque;MA;https://www.senadorlarocque.ma.gov.br/diario-oficial
Manacapuru;AM;https://www.manacapuru.am.gov.br/diario-oficial
Serrano do Maranhão;MA;https://cmserranodomaranhao.ma.gov.br/diario-oficial
Manaus;AM;https://imprensaoficial.am.gov.br/diario-oficial
Manaus;AM;https://diariooficial.manaus.am.gov.br/
Sucupira do Riachão;MA;https://licitacoes.sucupiradoriachao.ma.gov.br/diario-oficial
Manicoré;AM;https://diariomunicipalaam.org.br/
Trizidela do Vale;MA;https://cmtrizideladovale.ma.gov.br/diario-oficial
Maraã;AM;https://diariomunicipalaam.org.br/
Tufilândia;MA;https://transparencia.tufilandia.ma.gov.br/diario/
Maués;AM;https://diariomunicipalaam.org.br/
Turilândia;MA;https://turilandia.ma.gov.br/transparencia
Nhamundá;AM;https://diariomunicipalaam.org.br/
Vila Nova dos Martírios;MA;https://cmvilanovadosmartirios.ma.gov.br/diario-oficial
Nova Olinda do Norte;AM;https://diariomunicipalaam.org.br/
Acauã;PI;https://tcepi.tc.br/diario-oficial
Novo Aripuanã;AM;https://diariomunicipalaam.org.br/
Alvorada do Gurguéia;PI;https://www.tcepi.tc.br/diario-oficial
Parintins;AM;https://diariomunicipalaam.org.br/
Assunção do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Pauini;AM;https://pauini.am.gov.br/diario-oficial
Barra D'Alcântara;PI;https://www.tcepi.tc.br/diario-oficial
Santo Antônio do Içá;AM;https://diariomunicipalaam.org.br/
Bela Vista do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
São Paulo de Olivença;AM;https://diariomunicipalaam.org.br/
Belém do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Silves;AM;https://silves.am.gov.br/diario-oficial
Betânia do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Tapauá;AM;https://www.tapaua.am.gov.br/diario-oficial
Boa Hora;PI;https://www.tcepi.tc.br/diario-oficial
Tefé;AM;https://diariomunicipalaam.org.br/
Boqueirão do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
São Gabriel da Cachoeira;AM;https://diariomunicipalaam.org.br/
Brejo do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Urucará;AM;https://diariomunicipalaam.org.br/
Cajazeiras do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Urucurituba;AM;https://diariomunicipalaam.org.br/
Cajueiro da Praia;PI;https://www.tcepi.tc.br/diario-oficial
Cajueiro da Praia;PI;https://www.cajueirodapraia.pi.leg.br/transparencia/index
Alvarães;AM;https://diariomunicipalaam.org.br/
Campo Alegre do Fidalgo;PI;https://www.tcepi.tc.br/diario-oficial
Campo Alegre do Fidalgo;PI;https://www.planejarconcursos.com.br/CM_Campo%20Alegre%20Fidalgo_Web_2023.pdf
Amaturá;AM;https://diariomunicipalaam.org.br/
Campo Grande do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Anamã;AM;https://diariomunicipalaam.org.br/
Campo Largo do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Beruri;AM;https://diariomunicipalaam.org.br/
Capitão Gervásio Oliveira;PI;https://www.tcepi.tc.br/diario-oficial
Boa Vista do Ramos;AM;https://diariomunicipalaam.org.br/
Caraúbas do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Caapiranga;AM;https://diariomunicipalaam.org.br/
Caridade do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Caridade do Piauí;PI;https://transparencia.caridade.pi.gov.br/caridade/informacoesgerais/leis
Caxingó;PI;https://www.tcepi.tc.br/diario-oficial
Caxingó;PI;https://www.caxingo.pi.leg.br/imagens/acesso-ao-diario-oficial-eletronico/view
Caracaraí;RR;https://www.diariomunicipal.com.br/amr/
Cocal de Telha;PI;https://www.tcepi.tc.br/diario-oficial
Alto Alegre;RR;https://www.diariomunicipal.com.br/amr/
Cocal dos Alves;PI;https://www.tcepi.tc.br/diario-oficial
Bonfim;RR;https://www.diariomunicipal.com.br/amr/
Currais;PI;https://www.tcepi.tc.br/diario-oficial
Mucajaí;RR;https://www.diariomunicipal.com.br/amr/
Mucajaí;RR;https://www.mucajai.rr.leg.br/@@search?sort_order=reverse&b_start:int=20&sort_on=Date&SearchableText=lei
Curralinhos;PI;https://www.tcepi.tc.br/diario-oficial
Normandia;RR;https://www.diariomunicipal.com.br/amr/
Curral Novo do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
São João da Baliza;RR;https://www.diariomunicipal.com.br/amr/
Floresta do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
São Luiz;RR;https://www.diariomunicipal.com.br/amr/
Francisco Macedo;PI;https://www.tcepi.tc.br/diario-oficial
Mateiros;TO;https://www.mateiros.to.gov.br/diariooficial
Mateiros;TO;https://www.mateiros.to.leg.br/diariooficial
Geminiano;PI;https://www.tcepi.tc.br/diario-oficial
Guaribas;PI;https://www.tcepi.tc.br/diario-oficial
Novo Jardim;TO;http://www.novojardim.to.gov.br/transparencia/diarioeletronico/
Novo Jardim;TO;https://novojardim.to.leg.br/portalpaginainicial/
Ilha Grande;PI;https://www.tcepi.tc.br/diario-oficial
Rio da Conceição;TO;https://www.riodaconceicao.to.gov.br/diario-oficial
Jatobá do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Taipas do Tocantins;TO;https://diariooficial.taipas.to.gov.br/index.php/publicacoes
João Costa;PI;https://www.tcepi.tc.br/diario-oficial
João Costa;PI;https://camarajoaocosta.pi.gov.br/transparencia/dados-abertos
Cariri do Tocantins;TO;https://cariri.to.gov.br/diario-oficial
Joca Marques;PI;https://www.tcepi.tc.br/diario-oficial
Jaú do Tocantins;TO;https://www.bandeirantes.to.gov.br/diariooficial
Juazeiro do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Sandolândia;TO;https://sapl.sandolandia.to.leg.br/docadm/pesq-doc-adm?format=csv&tipo=20&o=&numero=&complemento=&ano=&protocolo__numero=&numero_externo=&data_0=&data_1=&interessado=&assunto=&tramitacao=&tramitacaoadministrativo__status=&tramitacaoadministrativo__unidade_tramitacao_destino=&iframe=1
Sandolândia;TO;https://doe.to.gov.br/diario
Júlio Borges;PI;https://www.tcepi.tc.br/diario-oficial
São Salvador do Tocantins;TO;https://www.saosalvadordotocantins.to.leg.br/transparencia/diario-oficial-eletronico
São Salvador do Tocantins;TO;https://doe.to.gov.br/diario
Jurema;PI;https://www.tcepi.tc.br/diario-oficial
Sucupira;TO;https://www.sucupira.to.leg.br/leis/leis-municipais/relacao-de-leis
Sucupira;TO;https://doe.to.gov.br/diario
Lagoinha do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Abreulândia;TO;https://www.abreulandia.to.gov.br/diariooficial
Lagoa de São Francisco;PI;https://www.tcepi.tc.br/diario-oficial
Brasilândia do Tocantins;TO;https://brasilandiadotocantins.to.gov.br/legislacao/612
Brasilândia do Tocantins;TO;https://diariooficial.brasilandiadotocantins.to.leg.br/pesquisa
Lagoa do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Lagoa do Sítio;PI;https://www.tcepi.tc.br/diario-oficial
Centenário;TO;https://www.centenario.to.gov.br/diario-oficial
Centenário;TO;https://www.centenario.to.leg.br/diario-oficial
Madeiro;PI;https://www.tcepi.tc.br/diario-oficial
Tabocão;TO;http://fortalezadotabocao.to.gov.br/doemfortalezadotabocao/doemfortalezatabocao.html
Massapê do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Itapiratins;TO;https://itapiratins.diariooficialbr.com.br/
Itapiratins;TO;https://camaradeitapiratins.doe.futturo.tec.br/
Milton Brandão;PI;https://www.tcepi.tc.br/diario-oficial
Juarina;TO;https://juarina.to.leg.br/diario-oficial
Morro Cabeça no Tempo;PI;https://www.tcepi.tc.br/diario-oficial
Lajeado;TO;https://www.lajeado.to.gov.br/diario-oficial
Lajeado;TO;https://www.lajeado.to.leg.br/diario-oficial
Morro do Chapéu do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Lagoa do Tocantins;TO;https://diariooficial.lagoadotocantins.to.gov.br/
Murici dos Portelas;PI;https://www.tcepi.tc.br/diario-oficial
Piraquê;TO;https://diario.piraque.to.gov.br/
Nossa Senhora de Nazaré;PI;https://nossasenhoradenazare.pi.gov.br/transparencia/dados-abertos
Nossa Senhora de Nazaré;PI;https://www.tcepi.tc.br/diario-oficial
Recursolândia;TO;https://www.recursolandia.to.gov.br/diario-oficial
Recursolândia;TO;https://www.recursolandia.to.leg.br/diario-oficial
Novo Santo Antônio;PI;https://transparencia.webservicesistemas.com.br/app/output/diariomunicipal/diario/ac0a39b66541121971d72e316c3565fc3438ba35.pdf
Novo Santo Antônio;PI;https://www.tcepi.tc.br/diario-oficial
Rio dos Bois;TO;https://www.riodosbois.to.gov.br/diario-oficial
Rio dos Bois;TO;https://diariooficial.riodosbois.to.leg.br/
Olho D'Água do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Santa Maria do Tocantins;TO;https://santamariadotocantins.to.gov.br/diario-eletronico/
Pajeú do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
São Félix do Tocantins;TO;https://www.saofelixdotocantins.to.leg.br/transparencia/resolucoes
São Félix do Tocantins;TO;https://saofelix.to.gov.br/
Paquetá;PI;https://www.tcepi.tc.br/diario-oficial
Tupiratins;TO;https://doe.to.gov.br/diario
Pavussu;PI;https://www.tcepi.tc.br/diario-oficial
Lagoa da Confusão;TO;https://www.lagoadaconfusao.to.gov.br/diario-oficial
Lagoa da Confusão;TO;https://diariooficial.lagoadaconfusao.to.leg.br/
Pedro Laurentino;PI;https://www.tcepi.tc.br/diario-oficial
Santa Bárbara do Pará;PA;http://tcm.ioepa.com.br/diarios/
Nova Santa Rita;PI;https://sts-appm.s3.amazonaws.com/uploads/leis/0aaa995abfa187468b545373de19c44c.pdf
Nova Santa Rita;PI;https://novasantarita.pi.gov.br/novasantarita/informacoesgerais/leis?tipolei=434
Santa Luzia do Pará;PA;http://tcm.ioepa.com.br/diarios/
Santa Luzia do Pará;PA;https://www.diariomunicipal.com.br/famep/pesquisar
Porto Alegre do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Terra Alta;PA;http://tcm.ioepa.com.br/diarios/
Riacho Frio;PI;https://www.tcepi.tc.br/diario-oficial
Abel Figueiredo;PA;https://www.diariomunicipal.com.br/famep/pesquisar
Abel Figueiredo;PA;http://tcm.ioepa.com.br/diarios/
Ribeira do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Eldorado do Carajás;PA;http://tcm.ioepa.com.br/diarios/
Eldorado do Carajás;PA;https://www.diariomunicipal.com.br/famep/pesquisar
Santo Antônio dos Milagres;PI;https://www.tcepi.tc.br/diario-oficial
Palestina do Pará;PA;http://tcm.ioepa.com.br/diarios/
Palestina do Pará;PA;https://www.diariomunicipal.com.br/famep/pesquisar
São Francisco de Assis do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
São Francisco de Assis do Piauí;PI;https://www.saofranciscodeassisdopiaui.pi.leg.br/diario-oficial-eletronico-municipal
São Domingos do Araguaia;PA;http://tcm.ioepa.com.br/diarios/
São Domingos do Araguaia;PA;https://www.diariomunicipal.com.br/famep/pesquisar
São Gonçalo do Gurguéia;PI;https://www.tcepi.tc.br/diario-oficial
Água Azul do Norte;PA;http://tcm.ioepa.com.br/diarios/
Água Azul do Norte;PA;https://www.diariomunicipal.com.br/famep/pesquisar
Água Azul do Norte;PA;https://www.cmaan.pa.gov.br/site/storage/files/2019/01/2019-01-24-10-03-25-0-rgf-3-quadrimestre-2018-pdf1548331405.pdf
São João da Fronteira;PI;https://www.tcepi.tc.br/diario-oficial
Cumaru do Norte;PA;http://tcm.ioepa.com.br/diarios/
Cumaru do Norte;PA;https://www.diariomunicipal.com.br/famep/pesquisar
São João da Varjota;PI;https://www.tcepi.tc.br/diario-oficial
São João da Varjota;PI;https://cidadesnanet.com/news/wp-content/uploads/2025/07/KDNDqqSlADfLaidUkAz6F5d4tiioEMwadvtN1OFG.pdf
Pau D'Arco;PA;http://tcm.ioepa.com.br/diarios/
Pau D'Arco;PA;https://www.diariomunicipal.com.br/famep/pesquisar
Pau D'Arco;PA;https://www.paudarco.to.gov.br/download/diariooficial/edition/4102025460
São João do Arraial;PI;https://www.tcepi.tc.br/diario-oficial
Aurora do Pará;PA;http://tcm.ioepa.com.br/diarios/
Aurora do Pará;PA;https://www.diariomunicipal.com.br/famep/pesquisar
Aurora do Pará;PA;https://www-storage.voxtecnologia.com.br/?m=sigpub.publicacao&f=329&i=publicado_102724_2024-10-18_20b5ea41fd255c69781a36fa69a52db8.pdf
São Luis do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Nova Esperança do Piriá;PA;http://tcm.ioepa.com.br/diarios/
Nova Esperança do Piriá;PA;https://www.diariomunicipal.com.br/famep/pesquisar
São Miguel da Baixa Grande;PI;https://www.tcepi.tc.br/diario-oficial
São Miguel da Baixa Grande;PI;http://www.diariooficial.pi.gov.br/
São João de Pirabas;PA;http://tcm.ioepa.com.br/diarios/
São João de Pirabas;PA;https://www.diariomunicipal.com.br/famep/pesquisar
São Miguel do Fidalgo;PI;https://www.tcepi.tc.br/diario-oficial
Tailândia;PA;http://tcm.ioepa.com.br/diarios/
Tailândia;PA;https://www.diariomunicipal.com.br/famep/pesquisar
Tailândia;PA;https://www.tcmpa.tc.br/diario-oficial-eletronico
Sebastião Barros;PI;https://www.tcepi.tc.br/diario-oficial
Tucumã;PA;http://tcm.ioepa.com.br/diarios/
Tucumã;PA;https://www.diariomunicipal.com.br/famep/pesquisar
Tucumã;PA;http://tcm.ioepa.com.br/diarios/
Sebastião Leal;PI;https://www.tcepi.tc.br/diario-oficial
Sebastião Leal;PI;http://www.diariooficial.pi.gov.br/
Uruará;PA;http://tcm.ioepa.com.br/diarios/
Uruará;PA;https://www.diariomunicipal.com.br/famep/pesquisar
Uruará;PA;https://pncp.gov.br/pncp-api/v1/orgaos/34593541000192/compras/2025/70/arquivos/1
Sussuapara;PI;https://www.tcepi.tc.br/diario-oficial
Sussuapara;PI;http://www.diariooficial.pi.gov.br/
Abaetetuba;PA;http://tcm.ioepa.com.br/diarios/
Abaetetuba;PA;https://www.diariomunicipal.com.br/famep/pesquisar
Abaetetuba;PA;https://abaetetuba.pa.gov.br/diario-oficial/
Tamboril do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Tamboril do Piauí;PI;http://www.diariooficial.pi.gov.br/
Acará;PA;http://tcm.ioepa.com.br/diarios/
Acará;PA;https://www.diariomunicipal.com.br/famep/pesquisar
Acará;PA;https://prefeituradecameta.pa.gov.br/diario-oficial/
Tanque do Piauí;PI;https://camaratanquedopiaui.pi.gov.br/transparencia/dados-abertos
Tanque do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Tanque do Piauí;PI;http://www.diariooficial.pi.gov.br/
Afuá;PA;http://tcm.ioepa.com.br/diarios/
Afuá;PA;https://www.diariomunicipal.com.br/famep/pesquisar
Vera Mendes;PI;https://www.tcepi.tc.br/diario-oficial
Vera Mendes;PI;http://www.diariooficial.pi.gov.br/
Alenquer;PA;https://cmalenquer.pa.gov.br/
Alenquer;PA;http://tcm.ioepa.com.br/diarios/
Vila Nova do Piauí;PI;https://www.tcepi.tc.br/diario-oficial
Vila Nova do Piauí;PI;http://www.diariooficial.pi.gov.br/
Almeirim;PA;https://almeirim.pa.gov.br/
Almeirim;PA;http://tcm.ioepa.com.br/diarios/
Wall Ferraz;PI;https://www.tcepi.tc.br/diario-oficial
Wall Ferraz;PI;http://www.diariooficial.pi.gov.br/
Altamira;PA;https://altamira.pa.gov.br/c/publicacoes/
Altamira;PA;http://tcm.ioepa.com.br/diarios/
Altamira;PA;https://www.diariomunicipal.com.br/famep/pesquisar
Bodó;RN;https://rn.portaldatransparencia.com.br/prefeitura/bodo/
Bodó;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Anajás;PA;http://tcm.ioepa.com.br/diarios/
Anajás;PA;https://www.diariomunicipal.com.br/famep/pesquisar
Caiçara do Norte;RN;https://caicaradonorte.rn.gov.br/
Caiçara do Norte;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Ananindeua;PA;https://www.ananindeua.pa.gov.br/
Ananindeua;PA;http://tcm.ioepa.com.br/diarios/
Ananindeua;PA;https://www.diariomunicipal.com.br/famep/pesquisar
Fernando Pedroza;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Fernando Pedroza;RN;http://www.diariooficial.rn.gov.br/
Augusto Corrêa;PA;https://augustocorrea.pa.gov.br/
Augusto Corrêa;PA;http://tcm.ioepa.com.br/diarios/
Augusto Corrêa;PA;https://www.diariomunicipal.com.br/famep/pesquisar
Itajá;RN;https://itaja.rn.gov.br/guia-de-servicos/diario-oficial/
Itajá;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Aveiro;PA;https://www.diariomunicipal.com.br/famep/pesquisar
Aveiro;PA;http://tcm.ioepa.com.br/diarios/
Major Sales;RN;https://www.majorsales.rn.gov.br/arquivos_download.php?id=879&pg=diariooficial
Major Sales;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Bagre;PA;http://tcm.ioepa.com.br/diarios/
Bagre;PA;https://www.diariomunicipal.com.br/famep/pesquisar
Rio do Fogo;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Rio do Fogo;RN;http://www.diariooficial.rn.gov.br/
Baião;PA;http://tcm.ioepa.com.br/diarios/
Baião;PA;https://www.diariomunicipal.com.br/famep/pesquisar
Santa Maria;RN;https://www.diariomunicipal.com.br/femurn/pesquisar
Santa Maria;RN;http://www.diariooficial.rn.gov.br/
